id,year,org,sentence,type,X,action,Y,22,0,0,10,2,1
24660900,2014,"Department of Chemistry, Technische Universität München , 85748 Garching, Germany.",We observe that the Caenorhabditis elegans Sgt1 homologue D1054.3 binds to Hsp90 in the absence of nucleotides but much stronger in the presence of ATP and ATPγS.,-1,,,,,,,,,
24660900,2014,"Department of Chemistry, Technische Universität München , 85748 Garching, Germany.","We use point mutations in Hsp90, which accumulate different conformations in the ATPase cycle, to differentiate between binding to open and closed Hsp90 conformations.",-1,,,,,,,,,
24866816,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.","The U1A and U2B proteins are components of the U1 and U2 snRNPs, respectively, where they bind to snRNA stemloops.",-1,,,,,,,,,
24866816,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.","The molecular mechanisms that lead to formation of the RNA/U2B/U2A' complex and its localization to the U2 snRNP are investigated here, using a combination of in vitro RNA-protein and protein-protein fluorescence and isothermal titration calorimetry binding experiments.",-1,,,,,,,,,
24866816,2014,"Department of Biochemistry and Molecular Biophysics, Washington University Medical School , St. Louis, Missouri 63110, United States.",We find that U2A' protein binds to U2B with nanomolar affinity but binds to U1A with only micromolar affinity.,-1,,,,,,,,,
24742681,2014,"From the Departments of Pediatrics, Biochemistry and Molecular Biology, and nridgway@dal.ca.",Here we show that ORP4 binds similar sterol and lipid ligands as OSBP and other ORPs but is uniquely required for the proliferation and survival of cultured cells.,-1,,,,,,,,,
24742681,2014,"From the Departments of Pediatrics, Biochemistry and Molecular Biology, and nridgway@dal.ca.",Two conserved histidine residues in the OSBP homology domain ORP4 are essential for binding phosphatidylinositol 4-phosphate but not sterols.,-1,,,,,,,,,
24742681,2014,"From the Departments of Pediatrics, Biochemistry and Molecular Biology, and nridgway@dal.ca.",The PH domain of ORP4L also binds phosphatidylinositol 4-phosphate in the Golgi apparatus.,-1,,,,,,,,,
24567332,2014,"From the Masaryk Memorial Cancer Institute, Regional Centre for Applied Molecular Oncology, Zluty kopec 7, 656 53 Brno, Czech Republic.","Recently, the two-TPR domain-containing protein, Tomm34, was reported to bind both Hsp70 and Hsp90.",-1,,,,,,,,,
24567332,2014,"From the Masaryk Memorial Cancer Institute, Regional Centre for Applied Molecular Oncology, Zluty kopec 7, 656 53 Brno, Czech Republic.",We found that Tomm34 TPR1 domain specifically binds Hsp70.,-1,,,,,,,,,
24567332,2014,"From the Masaryk Memorial Cancer Institute, Regional Centre for Applied Molecular Oncology, Zluty kopec 7, 656 53 Brno, Czech Republic.",These binding properties of Tomm34 TPR domains thus enable simultaneous binding of Hsp70 and Hsp90.,-1,,,,,,,,,
25453293,2014,"Department of Biochemistry, Faculty of Life Sciences, A.M. University, Aligarh, U.P. 202002, India. Electronic address: tabish.bcmlab@gmail.com.","Several other experiments such as effect of ionic strength, iodide induced quenching, competitive binding assay with ethidium bromide, acridine orange and Hoechst 33258 reflected that coumarin possibly binds to the minor groove of the Ct-DNA.",-1,,,,,,,,,
24996302,2014,"Department of Biochemistry and Molecular Genetics, University of Illinois at Chicago, IL, USA.","We show that EGCG binds to the pocket that partly overlaps with the previously identified IgE-binding region in OVA, and that this interaction induces structural changes in the allergen.",-1,,,,,,,,,
24996302,2014,"Department of Biochemistry and Molecular Genetics, University of Illinois at Chicago, IL, USA.","Moreover, our ex vivo studies reveal that OVA binds IgE and stimulates degranulation of basophils, and that its uptake by monocytes proceeds at a slower rate in the presence of EGCG.",-1,,,,,,,,,
